STATION,DATE,REPORT_TYPE,SOURCE,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset,WindEquipmentChangeDate
72518014735,2015-04-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",25.0,41.0,57.0,29.71,29.38,34.0,16.2,0.0,-9.5,24.0,45.0,37.0,280.0,36.0,T,0.0,T,300.0,29.0,502.0,1846.0,2006-09-08
72518014735,2015-04-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",21.0,39.0,50.0,29.86,29.53,32.0,16.1,0.0,-11.9,26.0,44.0,34.0,280.0,35.0,T,0.0,T,280.0,25.0,500.0,1847.0,2006-09-08
72518014735,2015-04-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",25.0,44.0,47.0,29.8,29.5,37.0,9.4,0.0,-7.3,21.0,57.0,30.0,280.0,27.0,0.00,0.0,0.0,270.0,21.0,459.0,1849.0,2006-09-08
72518014735,2015-04-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",30.0,50.0,47.0,29.7,29.39,41.0,7.5,0.0,-1.6,15.0,59.0,41.0,310.0,23.0,0.00,0.0,0.0,310.0,18.0,457.0,1850.0,2006-09-08
72518014735,2015-04-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",37.0,52.0,61.0,29.7,29.38,44.0,8.2,0.0,0.0,13.0,59.0,44.0,10.0,25.0,0.02,0.0,0.0,320.0,20.0,456.0,1851.0,2006-09-08
72518014735,2015-04-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",36.0,54.0,51.0,29.78,29.47,46.0,9.2,0.0,1.7,11.0,66.0,42.0,350.0,27.0,0.00,0.0,0.0,350.0,20.0,454.0,1852.0,2006-09-08
72518014735,2015-04-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",37.0,60.0,44.0,29.7,29.38,49.0,9.7,0.0,7.3,5.0,73.0,47.0,300.0,24.0,0.00,0.0,0.0,290.0,20.0,453.0,1853.0,2006-09-08
72518014735,2015-04-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",37.0,56.0,49.0,29.82,29.49,47.0,4.3,0.0,3.0,9.0,69.0,42.0,40.0,19.0,0.00,0.0,0.0,40.0,15.0,451.0,1854.0,2006-09-08
72518014735,2015-05-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",40.0,56.0,57.0,29.94,29.62,48.0,3.3,0.0,2.7,9.0,66.0,46.0,40.0,17.0,0.00,0.0,0.0,10.0,14.0,450.0,1855.0,2006-09-08
72518014735,2015-05-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",38.0,59.0,47.0,29.95,29.63,49.0,4.6,0.0,5.3,6.0,76.0,41.0,270.0,24.0,0.00,0.0,0.0,260.0,17.0,449.0,1857.0,2006-09-08
72518014735,2015-05-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",40.0,64.0,43.0,30.04,29.71,52.0,4.1,0.0,10.0,1.0,80.0,47.0,210.0,20.0,0.00,0.0,0.0,210.0,15.0,447.0,1858.0,2006-09-08
72518014735,2015-05-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",41.0,72.0,34.0,30.09,29.78,55.0,9.2,7.0,17.7,0.0,87.0,56.0,310.0,26.0,0.00,0.0,0.0,300.0,20.0,446.0,1859.0,2006-09-08
72518014735,2015-05-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",46.0,69.0,45.0,30.19,29.86,57.0,7.5,4.0,14.4,0.0,79.0,59.0,300.0,25.0,0.00,0.0,0.0,290.0,18.0,445.0,1900.0,2006-09-08
72518014735,2015-05-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",35.0,66.0,34.0,30.24,29.93,51.0,4.0,1.0,11.0,0.0,78.0,53.0,10.0,16.0,0.00,0.0,0.0,30.0,14.0,443.0,1901.0,2006-09-08
72518014735,2015-05-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",41.0,66.0,40.0,30.14,29.84,54.0,3.9,1.0,10.7,0.0,84.0,47.0,160.0,21.0,0.00,0.0,0.0,170.0,15.0,442.0,1902.0,2006-09-08
72518014735,2015-05-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50.0,74.0,40.0,30.08,29.77,61.0,6.5,9.0,18.4,0.0,89.0,58.0,170.0,29.0,0.00,0.0,0.0,170.0,23.0,441.0,1903.0,2006-09-08
72518014735,2015-05-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,71.0,59.0,30.18,29.86,62.0,12.7,6.0,15.1,0.0,81.0,61.0,160.0,31.0,0.00,0.0,0.0,170.0,23.0,440.0,1904.0,2006-09-08
72518014735,2015-05-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,75.0,70.0,30.1,29.8,67.0,7.3,10.0,18.8,0.0,85.0,64.0,290.0,31.0,T,0.0,0.0,280.0,25.0,438.0,1905.0,2006-09-08
72518014735,2015-05-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,76.0,63.0,29.99,29.7,68.0,9.8,11.0,19.5,0.0,88.0,63.0,140.0,31.0,0.00,0.0,0.0,180.0,23.0,437.0,1906.0,2006-09-08
72518014735,2015-05-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55.0,70.0,63.0,29.81,29.49,61.0,12.8,5.0,13.2,0.0,84.0,55.0,310.0,43.0,0.01,0.0,0.0,310.0,32.0,436.0,1908.0,2006-09-08
72518014735,2015-05-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",38.0,56.0,51.0,30.08,29.72,48.0,13.7,0.0,-1.1,9.0,64.0,47.0,290.0,36.0,0.00,0.0,0.0,310.0,28.0,435.0,1909.0,2006-09-08
72518014735,2015-05-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",32.0,54.0,45.0,30.34,30.02,45.0,2.9,0.0,-3.4,11.0,70.0,37.0,300.0,19.0,0.00,0.0,0.0,300.0,15.0,434.0,1910.0,2006-09-08
72518014735,2015-05-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",35.0,58.0,41.0,30.23,29.93,48.0,4.4,0.0,0.3,7.0,75.0,40.0,170.0,20.0,T,0.0,0.0,180.0,15.0,433.0,1911.0,2006-09-08
72518014735,2015-05-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55.0,65.0,70.0,30.11,29.79,60.0,9.0,0.0,7.0,0.0,75.0,55.0,160.0,20.0,0.05,0.0,0.0,210.0,15.0,432.0,1912.0,2006-09-08
72518014735,2015-05-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,72.0,58.0,30.11,29.8,63.0,4.6,7.0,13.7,0.0,86.0,58.0,330.0,21.0,0.00,0.0,0.0,300.0,15.0,431.0,1913.0,2006-09-08
72518014735,2015-05-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,66.0,67.0,30.09,29.79,60.0,11.4,1.0,7.4,0.0,78.0,54.0,180.0,32.0,0.00,0.0,0.0,190.0,23.0,430.0,1914.0,2006-09-08
72518014735,2015-05-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54.0,66.0,73.0,29.87,29.57,59.0,10.4,1.0,7.2,0.0,78.0,54.0,300.0,39.0,0.25,0.0,0.0,300.0,28.0,429.0,1915.0,2006-09-08
72518014735,2015-05-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",35.0,51.0,55.0,29.93,29.59,44.0,14.6,0.0,-8.1,14.0,58.0,43.0,300.0,38.0,T,0.0,0.0,300.0,29.0,428.0,1916.0,2006-09-08
72518014735,2015-05-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",36.0,54.0,49.0,29.92,29.62,46.0,5.5,0.0,-5.4,11.0,67.0,40.0,180.0,17.0,T,0.0,0.0,180.0,14.0,427.0,1917.0,2006-09-08
72518014735,2015-05-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",33.0,57.0,40.0,29.95,29.59,47.0,13.2,0.0,-2.7,8.0,67.0,47.0,280.0,37.0,0.00,0.0,0.0,290.0,28.0,426.0,1918.0,2006-09-08
72518014735,2015-05-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",27.0,52.0,41.0,30.33,30.0,41.0,8.9,0.0,-8.0,13.0,65.0,38.0,300.0,28.0,0.00,0.0,0.0,280.0,21.0,426.0,1919.0,2006-09-08
72518014735,2015-05-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",39.0,63.0,41.0,30.24,29.93,52.0,6.1,0.0,2.7,2.0,82.0,43.0,240.0,25.0,0.00,0.0,0.0,280.0,20.0,425.0,1920.0,2006-09-08
72518014735,2015-05-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51.0,75.0,46.0,30.13,29.83,61.0,9.6,10.0,14.4,0.0,88.0,62.0,180.0,28.0,T,0.0,0.0,170.0,21.0,424.0,1921.0,2006-09-08
72518014735,2015-05-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,79.0,57.0,30.09,29.78,68.0,8.8,14.0,18.1,0.0,86.0,71.0,190.0,21.0,T,0.0,0.0,190.0,17.0,423.0,1922.0,2006-09-08
72518014735,2015-05-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",65.0,78.0,73.0,30.06,29.75,69.0,12.1,13.0,16.8,0.0,88.0,68.0,170.0,33.0,0.11,0.0,0.0,180.0,28.0,423.0,1922.0,2006-09-08
72518014735,2015-05-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,73.0,68.0,30.14,29.8,64.0,10.6,8.0,11.5,0.0,84.0,61.0,290.0,35.0,0.00,0.0,0.0,300.0,28.0,422.0,1923.0,2006-09-08
72518014735,2015-05-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54.0,68.0,56.0,30.24,29.93,61.0,5.3,3.0,6.2,0.0,83.0,53.0,170.0,22.0,0.00,0.0,0.0,170.0,15.0,421.0,1924.0,2006-09-08
72518014735,2015-05-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,77.0,66.0,30.05,29.75,68.0,11.5,12.0,14.9,0.0,87.0,66.0,160.0,27.0,0.37,0.0,0.0,180.0,21.0,421.0,1925.0,2006-09-08
72518014735,2015-05-31T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52.0,60.0,81.0,30.11,29.78,55.0,11.1,0.0,-2.5,5.0,71.0,49.0,20.0,30.0,0.26,0.0,0.0,20.0,23.0,420.0,1926.0,2006-09-08
72518014735,2015-06-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",49.0,53.0,89.0,30.17,29.85,50.0,2.9,0.0,-9.8,12.0,55.0,50.0,50.0,10.0,0.64,0.0,0.0,50.0,8.0,420.0,1927.0,2006-09-08
72518014735,2015-06-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",47.0,56.0,75.0,30.17,29.84,51.0,2.8,0.0,-7.1,9.0,63.0,49.0,360.0,16.0,0.01,0.0,0.0,20.0,13.0,419.0,1927.0,2006-09-08
72518014735,2015-06-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",44.0,60.0,60.0,30.23,29.9,51.0,6.0,0.0,-3.4,5.0,70.0,49.0,360.0,18.0,0.00,0.0,0.0,20.0,14.0,419.0,1928.0,2006-09-08
72518014735,2015-06-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50.0,59.0,68.0,30.22,29.91,55.0,8.0,0.0,-4.7,6.0,71.0,47.0,190.0,21.0,0.00,0.0,0.0,190.0,14.0,418.0,1929.0,2006-09-08
72518014735,2015-06-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55.0,67.0,67.0,30.01,29.72,60.0,6.9,2.0,3.0,0.0,77.0,57.0,160.0,19.0,0.02,0.0,0.0,170.0,14.0,418.0,1930.0,2006-09-08
72518014735,2015-06-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",41.0,60.0,51.0,30.02,29.67,52.0,10.3,0.0,-4.3,5.0,71.0,48.0,20.0,30.0,0.48,0.0,0.0,20.0,24.0,418.0,1930.0,2006-09-08
72518014735,2015-06-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",42.0,59.0,50.0,30.1,29.8,52.0,9.3,0.0,-5.6,6.0,77.0,40.0,170.0,33.0,0.00,0.0,0.0,180.0,24.0,417.0,1931.0,2006-09-08
72518014735,2015-06-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,68.0,69.0,29.81,29.52,61.0,15.0,3.0,3.1,0.0,76.0,60.0,200.0,36.0,0.79,0.0,0.0,170.0,26.0,417.0,1931.0,2006-09-08
72518014735,2015-06-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,69.0,77.0,29.65,29.33,64.0,10.9,4.0,3.8,0.0,79.0,59.0,250.0,33.0,0.50,0.0,0.0,260.0,24.0,417.0,1932.0,2006-09-08
72518014735,2015-06-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57.0,68.0,61.0,29.8,29.49,63.0,8.8,3.0,2.5,0.0,81.0,55.0,170.0,22.0,T,0.0,0.0,160.0,16.0,417.0,1933.0,2006-09-08
72518014735,2015-06-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57.0,73.0,56.0,29.86,29.52,64.0,8.2,8.0,7.2,0.0,82.0,64.0,170.0,24.0,T,0.0,0.0,300.0,17.0,417.0,1933.0,2006-09-08
72518014735,2015-06-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,73.0,69.0,29.9,29.6,65.0,5.3,8.0,6.9,0.0,85.0,61.0,330.0,41.0,1.62,0.0,0.0,330.0,32.0,416.0,1934.0,2006-09-08
72518014735,2015-06-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59.0,73.0,65.0,29.96,29.62,64.0,4.6,8.0,6.6,0.0,83.0,63.0,20.0,25.0,0.01,0.0,0.0,40.0,18.0,416.0,1934.0,2006-09-08
72518014735,2015-06-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,72.0,62.0,30.04,29.73,64.0,3.1,7.0,5.3,0.0,83.0,61.0,170.0,22.0,T,0.0,0.0,170.0,16.0,416.0,1935.0,2006-09-08
72518014735,2015-06-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,69.0,79.0,29.95,29.64,64.0,7.6,4.0,2.0,0.0,73.0,65.0,170.0,26.0,0.64,0.0,0.0,180.0,20.0,416.0,1935.0,2006-09-08
72518014735,2015-06-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,72.0,78.0,29.87,29.56,66.0,8.8,7.0,4.7,0.0,79.0,64.0,330.0,20.0,0.41,0.0,0.0,280.0,15.0,416.0,1935.0,2006-09-08
72518014735,2015-06-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51.0,68.0,55.0,30.12,29.8,58.0,4.6,3.0,0.5,0.0,75.0,61.0,10.0,24.0,0.00,0.0,0.0,30.0,18.0,416.0,1936.0,2006-09-08
72518014735,2015-06-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59.0,68.0,74.0,29.98,29.7,63.0,11.5,3.0,0.2,0.0,74.0,61.0,150.0,21.0,T,0.0,0.0,170.0,16.0,417.0,1936.0,2006-09-08
72518014735,2015-06-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59.0,68.0,70.0,29.94,29.6,63.0,8.1,3.0,-0.1,0.0,79.0,57.0,170.0,20.0,0.14,0.0,0.0,40.0,15.0,417.0,1936.0,2006-09-08
72518014735,2015-06-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55.0,64.0,72.0,30.04,29.74,59.0,7.4,0.0,-4.3,1.0,78.0,49.0,170.0,25.0,0.04,0.0,0.0,180.0,20.0,417.0,1937.0,2006-09-08
72518014735,2015-06-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",65.0,76.0,76.0,29.74,29.44,68.0,6.8,11.0,7.4,0.0,86.0,65.0,300.0,23.0,0.23,0.0,0.0,280.0,18.0,417.0,1937.0,2006-09-08
72518014735,2015-06-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,75.0,58.0,29.92,29.59,65.0,9.0,10.0,6.2,0.0,84.0,66.0,290.0,25.0,0.00,0.0,0.0,300.0,20.0,417.0,1937.0,2006-09-08
72518014735,2015-06-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,78.0,65.0,29.79,29.47,67.0,12.2,13.0,8.9,0.0,89.0,66.0,280.0,37.0,0.07,0.0,0.0,300.0,25.0,417.0,1937.0,2006-09-08
72518014735,2015-06-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54.0,70.0,57.0,29.98,29.65,61.0,11.1,5.0,0.7,0.0,79.0,61.0,290.0,29.0,0.00,0.0,0.0,290.0,23.0,418.0,1937.0,2006-09-08
72518014735,2015-06-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52.0,69.0,52.0,30.0,29.7,60.0,6.5,4.0,-0.5,0.0,82.0,56.0,270.0,21.0,T,0.0,0.0,260.0,16.0,418.0,1937.0,2006-09-08
72518014735,2015-06-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52.0,69.0,59.0,30.02,29.7,59.0,5.7,4.0,-0.7,0.0,78.0,59.0,40.0,20.0,0.01,0.0,0.0,50.0,14.0,418.0,1938.0,2006-09-08
72518014735,2015-06-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53.0,64.0,71.0,30.09,29.78,57.0,4.4,0.0,-5.9,1.0,73.0,54.0,190.0,29.0,0.22,0.0,0.0,180.0,21.0,419.0,1938.0,2006-09-08
72518014735,2015-06-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55.0,60.0,87.0,29.76,29.47,57.0,5.8,0.0,-10.1,5.0,64.0,55.0,10.0,16.0,0.79,0.0,0.0,340.0,12.0,419.0,1938.0,2006-09-08
72518014735,2015-06-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57.0,66.0,74.0,29.85,29.51,60.0,5.9,1.0,-4.3,0.0,74.0,58.0,230.0,22.0,0.01,0.0,0.0,230.0,17.0,420.0,1937.0,2006-09-08
72518014735,2015-06-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,64.0,81.0,29.93,29.63,63.0,2.4,0.0,-6.5,1.0,71.0,57.0,160.0,13.0,0.07,0.0,0.0,130.0,9.0,420.0,1937.0,2006-09-08
72518014735,2015-07-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,73.0,77.0,29.76,29.44,65.0,9.4,8.0,2.3,0.0,81.0,64.0,290.0,29.0,0.09,0.0,0.0,280.0,24.0,421.0,1937.0,2006-09-08
72518014735,2015-07-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52.0,67.0,58.0,29.9,29.57,59.0,7.2,2.0,-3.8,0.0,77.0,57.0,280.0,27.0,0.00,0.0,0.0,320.0,16.0,421.0,1937.0,2006-09-08
72518014735,2015-07-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",48.0,65.0,53.0,29.98,29.65,56.0,1.5,0.0,-6.0,0.0,78.0,52.0,350.0,14.0,0.00,0.0,0.0,340.0,9.0,422.0,1937.0,2006-09-08
72518014735,2015-07-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,64.0,84.0,29.98,29.65,60.0,1.9,0.0,-7.1,1.0,70.0,58.0,130.0,14.0,0.30,0.0,0.0,160.0,8.0,422.0,1937.0,2006-09-08
72518014735,2015-07-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59.0,70.0,67.0,30.09,29.76,63.0,3.5,5.0,-1.2,0.0,83.0,56.0,250.0,17.0,0.00,0.0,0.0,280.0,14.0,423.0,1936.0,2006-09-08
72518014735,2015-07-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,71.0,66.0,30.12,29.82,66.0,4.3,6.0,-0.4,0.0,85.0,57.0,170.0,20.0,0.00,0.0,0.0,180.0,15.0,424.0,1936.0,2006-09-08
72518014735,2015-07-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",69.0,78.0,77.0,29.96,29.66,71.0,8.1,13.0,6.5,0.0,86.0,70.0,200.0,20.0,0.25,0.0,0.0,190.0,16.0,424.0,1936.0,2006-09-08
72518014735,2015-07-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,73.0,71.0,29.95,29.62,68.0,7.8,8.0,1.4,0.0,81.0,64.0,30.0,22.0,T,0.0,0.0,30.0,16.0,425.0,1935.0,2006-09-08
72518014735,2015-07-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,69.0,75.0,29.93,29.65,63.0,5.1,4.0,-2.7,0.0,76.0,62.0,200.0,17.0,0.90,0.0,0.0,200.0,13.0,426.0,1935.0,2006-09-08
72518014735,2015-07-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59.0,74.0,64.0,29.96,29.63,65.0,8.4,9.0,2.2,0.0,83.0,64.0,290.0,22.0,T,0.0,0.0,300.0,16.0,426.0,1934.0,2006-09-08
72518014735,2015-07-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,72.0,57.0,30.06,29.75,63.0,3.9,7.0,0.2,0.0,87.0,57.0,280.0,17.0,0.00,0.0,0.0,280.0,15.0,427.0,1934.0,2006-09-08
72518014735,2015-07-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,76.0,59.0,30.0,29.7,66.0,5.4,11.0,4.1,0.0,87.0,65.0,270.0,19.0,0.00,0.0,0.0,290.0,15.0,428.0,1933.0,2006-09-08
72518014735,2015-07-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,76.0,62.0,29.86,29.57,69.0,6.0,11.0,4.0,0.0,87.0,65.0,160.0,24.0,0.00,0.0,0.0,200.0,16.0,429.0,1933.0,2006-09-08
72518014735,2015-07-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,75.0,64.0,29.64,29.36,67.0,9.3,10.0,3.0,0.0,85.0,65.0,190.0,25.0,0.00,0.0,0.0,190.0,18.0,429.0,1932.0,2006-09-08
72518014735,2015-07-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,67.0,64.0,29.76,29.41,62.0,9.3,2.0,-5.1,0.0,75.0,59.0,10.0,28.0,0.00,0.0,0.0,20.0,21.0,430.0,1932.0,2006-09-08
72518014735,2015-07-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",48.0,66.0,55.0,30.06,29.74,56.0,6.0,1.0,-6.1,0.0,77.0,55.0,60.0,28.0,0.00,0.0,0.0,10.0,16.0,431.0,1931.0,2006-09-08
72518014735,2015-07-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55.0,67.0,62.0,30.04,29.73,61.0,7.0,2.0,-5.1,0.0,82.0,52.0,200.0,27.0,T,0.0,0.0,170.0,18.0,432.0,1930.0,2006-09-08
